date,product_id,product_name,category,brand,unit_price,supplier_id,current_stock,reorder_level,units_sold,discount_percentage,is_holiday,is_weekend,month,day_of_week,needs_restock,restock_quantity
2025-06-02,110,Nails Pack,Electrical,Bosch,4324.55,6,166,64,15,0,0,0,6,0,No,284
2025-08-05,110,Nails Pack,Plumbing,Nippon,4808.43,16,54,39,11,15,1,0,8,1,No,276
2025-07-08,107,Cement Bag,Building Materials,Ingco,1324.99,19,137,65,10,10,0,0,7,1,No,163
2025-03-08,103,Electric Drill,Gardening,Makita,2974.98,12,284,46,13,15,0,1,3,5,No,106
2025-06-12,103,Electric Drill,Paint,Dulux,3125.04,12,68,29,9,10,0,0,6,3,No,202
2025-12-02,107,Cement Bag,Building Materials,Stanley,2606.19,13,94,60,12,15,0,0,12,1,No,266
2025-08-14,110,Nails Pack,Electrical,Hilti,408.56,6,275,52,7,15,0,0,8,3,No,0
2025-02-09,103,Electric Drill,Safety Equipment,Stanley,3240.19,12,46,24,8,0,0,1,2,6,No,194
2025-02-08,103,Electric Drill,Safety Equipment,Bosch,1659.45,18,274,33,7,5,0,1,2,5,No,0
2025-03-09,101,Hammer,Gardening,Stanley,1905.96,6,64,64,14,15,0,1,3,6,No,356
2025-03-07,106,LED Bulb,Plumbing,Bosch,1499.57,12,27,62,8,15,0,0,3,4,Yes,213
2025-07-30,107,Cement Bag,Paint,Hilti,3146.94,3,135,32,11,5,0,0,7,2,No,195
2025-08-04,102,Screwdriver Set,Building Materials,Bosch,128.28,1,117,45,9,15,0,0,8,0,No,153
2025-05-19,102,Screwdriver Set,Plumbing,Nippon,3413.09,3,114,32,12,0,0,0,5,0,No,246
2025-04-15,101,Hammer,Building Materials,Bosch,100.26,7,46,23,17,15,0,0,4,1,No,464
2025-11-18,109,Safety Gloves,Plumbing,Dulux,176.65,3,139,71,14,5,0,0,11,1,No,281
2025-05-13,106,LED Bulb,Plumbing,Hilti,849.91,15,142,26,10,10,0,0,5,1,No,158
2025-03-27,102,Screwdriver Set,Fasteners,Nippon,717.67,6,109,69,14,0,0,0,3,3,No,311
2025-01-31,107,Cement Bag,Tools,Bosch,3534.01,13,9,60,16,5,0,0,1,4,Yes,471
2025-06-03,101,Hammer,Paint,Bosch,4001.31,15,290,38,11,0,0,0,6,1,No,40
2025-01-26,107,Cement Bag,Gardening,Dulux,1310.12,12,195,52,13,15,0,1,1,6,No,195
2025-06-01,101,Hammer,Paint,Dulux,1527.78,13,267,30,13,10,0,1,6,6,No,123
2025-10-31,107,Cement Bag,Safety Equipment,Hilti,4462.48,14,258,22,9,5,0,0,10,4,No,12
2025-04-19,102,Screwdriver Set,Plumbing,Makita,3811.57,17,106,59,7,0,0,1,4,5,No,104
2025-12-26,107,Cement Bag,Safety Equipment,Hilti,192.52,9,276,63,5,15,0,0,12,4,No,0
2025-04-25,104,Paint Bucket 5L,Tools,Dulux,1740.2,12,213,47,12,15,0,0,4,4,No,147
2025-04-17,106,LED Bulb,Paint,3M,2513.36,16,109,56,15,15,0,0,4,3,No,341
2025-04-16,103,Electric Drill,Electrical,Nippon,1076.97,16,123,42,8,0,0,0,4,2,No,117
2025-05-26,106,LED Bulb,Gardening,Dulux,1317.83,13,114,45,8,15,0,0,5,0,No,126
2025-10-28,109,Safety Gloves,Tools,Bosch,1286.76,13,14,78,6,0,0,0,10,1,Yes,166
2025-12-31,103,Electric Drill,Plumbing,Stanley,3468.21,20,127,38,11,15,0,0,12,2,No,203
2025-10-10,101,Hammer,Plumbing,Ingco,1552.56,6,13,69,8,5,0,0,10,4,Yes,227
2025-09-26,101,Hammer,Paint,Hilti,1617.85,10,55,60,10,0,0,0,9,4,Yes,245
2025-08-06,102,Screwdriver Set,Safety Equipment,3M,4884.86,2,37,56,11,5,0,0,8,2,Yes,293
2025-03-17,105,PVC Pipe,Safety Equipment,Makita,3635.41,4,35,48,5,10,0,0,3,0,Yes,115
2025-04-17,109,Safety Gloves,Paint,Bosch,3093.64,3,227,69,13,0,0,0,4,3,No,163
2025-07-12,106,LED Bulb,Safety Equipment,3M,2608.91,17,276,35,10,0,0,1,7,5,No,24
2025-02-09,105,PVC Pipe,Building Materials,Hilti,4748.65,1,158,40,5,10,0,1,2,6,No,0
2025-04-18,110,Nails Pack,Paint,3M,4248.02,5,95,45,10,5,1,0,4,4,No,205
2025-12-09,109,Safety Gloves,Electrical,Bosch,2518.3,12,67,56,14,5,0,0,12,1,No,353
2025-01-19,106,LED Bulb,Safety Equipment,Nippon,1814.32,17,179,43,12,15,0,1,1,6,No,181
2025-02-16,108,Garden Hose,Safety Equipment,Makita,589.67,2,26,71,13,0,0,1,2,6,Yes,364
2025-09-24,104,Paint Bucket 5L,Tools,Stanley,1127.34,7,81,22,14,5,0,0,9,2,No,339
2025-02-08,106,LED Bulb,Paint,Hilti,993.44,12,262,69,16,10,0,1,2,5,No,218
2025-07-04,101,Hammer,Fasteners,Bosch,1754.78,13,111,52,13,15,0,0,7,4,No,279
2025-09-15,102,Screwdriver Set,Tools,Hilti,2261.89,9,220,51,12,10,0,0,9,0,No,140
2025-09-15,103,Electric Drill,Gardening,Bosch,953.5,7,131,75,11,15,0,0,9,0,No,199
2025-03-29,101,Hammer,Paint,Hilti,2753.38,3,217,59,11,15,0,1,3,5,No,113
2025-05-05,105,PVC Pipe,Tools,Hilti,4394.46,1,186,63,7,15,0,0,5,0,No,24
2025-09-13,108,Garden Hose,Tools,Nippon,980.08,11,210,44,12,0,0,1,9,5,No,150
2025-09-23,106,LED Bulb,Paint,Hilti,2154.32,16,65,33,7,0,0,0,9,1,No,145
2025-10-19,101,Hammer,Gardening,Nippon,1301.99,4,38,59,11,0,0,1,10,6,Yes,292
2025-09-24,102,Screwdriver Set,Paint,Makita,4328.11,10,109,46,10,15,0,0,9,2,No,191
2025-05-25,101,Hammer,Paint,Bosch,4393.94,18,154,28,8,15,0,1,5,6,No,86
2025-07-10,108,Garden Hose,Tools,Ingco,2932.57,19,6,27,9,15,0,0,7,3,Yes,264
2025-04-28,107,Cement Bag,Plumbing,3M,4082.51,13,212,72,12,15,0,0,4,0,No,148
2025-11-02,110,Nails Pack,Fasteners,Makita,2942.19,20,247,41,12,5,0,1,11,6,No,113
2025-01-16,102,Screwdriver Set,Plumbing,Makita,1503.19,12,3,43,13,15,0,0,1,3,Yes,387
2025-03-13,104,Paint Bucket 5L,Gardening,Makita,2679.95,20,258,47,9,15,0,0,3,3,No,12
2025-12-25,103,Electric Drill,Paint,Bosch,154.04,12,125,68,8,5,0,0,12,3,No,115
2025-09-28,102,Screwdriver Set,Tools,Bosch,2720.52,11,19,68,7,10,1,1,9,6,Yes,191
2025-03-17,107,Cement Bag,Safety Equipment,Dulux,390.61,10,268,22,8,10,0,0,3,0,No,0
2025-11-08,105,PVC Pipe,Tools,Ingco,3873.64,5,268,49,11,15,0,1,11,5,No,62
2025-05-16,109,Safety Gloves,Fasteners,Makita,248.66,20,209,79,10,10,0,0,5,4,No,91
2025-03-31,101,Hammer,Safety Equipment,Makita,1025.46,19,208,67,12,0,0,0,3,0,No,152
2025-05-01,104,Paint Bucket 5L,Safety Equipment,Nippon,1552.11,5,111,65,12,0,0,0,5,3,No,249
2025-12-18,110,Nails Pack,Safety Equipment,Ingco,1990.48,2,12,66,12,10,0,0,12,3,Yes,348
2025-04-07,109,Safety Gloves,Electrical,Makita,3046.45,6,13,71,11,5,0,0,4,0,Yes,317
2025-12-23,110,Nails Pack,Paint,Ingco,3984.12,10,15,46,15,10,0,0,12,1,Yes,435
2025-05-28,108,Garden Hose,Building Materials,Ingco,1839.48,12,288,50,13,5,0,0,5,2,No,102
2025-01-27,103,Electric Drill,Tools,Nippon,471.67,9,131,23,12,0,0,0,1,0,No,229
2025-04-21,109,Safety Gloves,Tools,Hilti,2342.46,12,3,24,7,15,0,0,4,0,Yes,207
2025-04-13,104,Paint Bucket 5L,Plumbing,Bosch,2609.63,15,71,67,9,15,0,1,4,6,No,199
2025-11-17,101,Hammer,Safety Equipment,Ingco,4431.59,8,174,22,14,5,0,0,11,0,No,246
2025-08-15,103,Electric Drill,Tools,3M,1526.99,3,162,73,11,0,0,0,8,4,No,168
2025-03-05,102,Screwdriver Set,Plumbing,Makita,3156.39,11,275,43,5,10,0,0,3,2,No,0
2025-01-24,109,Safety Gloves,Safety Equipment,Ingco,3581.08,10,106,58,11,10,0,0,1,4,No,224
2025-05-13,110,Nails Pack,Gardening,Hilti,2377.15,9,53,67,11,15,0,0,5,1,Yes,277
2025-04-13,103,Electric Drill,Safety Equipment,Nippon,4904.03,4,64,57,6,15,0,1,4,6,No,116
2025-02-01,110,Nails Pack,Building Materials,Makita,2978.81,12,208,36,6,15,0,1,2,5,No,0
2025-12-19,108,Garden Hose,Paint,Nippon,1171.83,18,115,61,7,5,0,0,12,4,No,95
2025-09-29,104,Paint Bucket 5L,Gardening,Dulux,2504.17,3,76,31,8,15,1,0,9,0,No,164
2025-12-17,107,Cement Bag,Fasteners,3M,4896.76,12,289,42,6,15,0,0,12,2,No,0
2025-07-30,103,Electric Drill,Fasteners,Hilti,4823.32,14,74,67,6,0,0,0,7,2,No,106
2025-05-06,106,LED Bulb,Tools,Hilti,202.57,18,264,58,11,0,0,0,5,1,No,66
2025-08-27,109,Safety Gloves,Gardening,3M,449.48,1,219,63,4,0,0,0,8,2,No,0
2025-01-31,105,PVC Pipe,Safety Equipment,Stanley,881.01,2,295,38,9,15,0,0,1,4,No,0
2025-10-07,110,Nails Pack,Safety Equipment,Bosch,666.81,3,92,52,11,0,0,0,10,1,No,238
2025-04-14,106,LED Bulb,Gardening,Stanley,623.91,1,78,39,10,15,1,0,4,0,No,222
2025-08-16,101,Hammer,Building Materials,Nippon,454.13,5,90,63,12,0,0,1,8,5,No,270
2025-07-09,108,Garden Hose,Fasteners,3M,152.39,19,192,78,9,5,0,0,7,2,No,78
2025-12-25,107,Cement Bag,Paint,Stanley,1625.74,8,64,50,14,15,1,0,12,3,No,356
2025-10-05,106,LED Bulb,Plumbing,Hilti,3468.12,6,208,49,8,15,0,1,10,6,No,32
2025-12-15,109,Safety Gloves,Building Materials,Makita,349.18,20,133,22,7,0,0,0,12,0,No,77
2025-01-21,105,PVC Pipe,Building Materials,Dulux,808.12,2,67,41,13,0,0,0,1,1,No,323
2025-01-31,103,Electric Drill,Safety Equipment,Nippon,3859.12,6,261,67,12,5,0,0,1,4,No,99
2025-12-02,105,PVC Pipe,Safety Equipment,Dulux,3661.63,13,285,77,12,15,1,0,12,1,No,75
2025-03-10,102,Screwdriver Set,Building Materials,Hilti,415.59,19,75,28,3,10,1,0,3,0,No,15
2025-11-01,109,Safety Gloves,Gardening,Ingco,2647.99,15,60,60,13,15,0,1,11,5,No,330
2025-11-05,102,Screwdriver Set,Safety Equipment,Makita,3892.29,1,121,58,13,10,0,0,11,2,No,269
2025-03-10,110,Nails Pack,Building Materials,Stanley,3712.42,3,283,74,12,10,0,0,3,0,No,77
2025-02-03,109,Safety Gloves,Tools,Nippon,611.42,13,276,49,12,5,0,0,2,0,No,84
2025-05-18,108,Garden Hose,Fasteners,Stanley,450.36,6,162,38,9,15,0,1,5,6,No,108
2025-12-23,106,LED Bulb,Safety Equipment,3M,3017.24,9,172,59,14,15,0,0,12,1,No,248
2025-01-05,110,Nails Pack,Electrical,Makita,875.38,18,44,42,12,15,0,1,1,6,No,316
2025-03-20,108,Garden Hose,Electrical,Nippon,1450.23,17,279,43,11,5,0,0,3,3,No,51
2025-08-31,107,Cement Bag,Electrical,Nippon,2555.13,2,261,21,8,0,0,1,8,6,No,0
2025-07-11,105,PVC Pipe,Safety Equipment,Dulux,3394.09,2,262,48,13,15,0,0,7,4,No,128
2025-04-06,104,Paint Bucket 5L,Plumbing,Makita,1083.02,17,175,29,8,5,0,1,4,6,No,65
2025-06-02,105,PVC Pipe,Electrical,Makita,3525.62,11,251,58,15,5,0,0,6,0,No,199
2025-03-20,102,Screwdriver Set,Fasteners,Nippon,3244.21,5,35,78,13,0,0,0,3,3,Yes,355
2025-04-12,106,LED Bulb,Safety Equipment,3M,1859.89,16,43,46,11,10,0,1,4,5,Yes,287
2025-07-07,102,Screwdriver Set,Building Materials,Nippon,2936.69,16,82,32,9,0,0,0,7,0,No,188
2025-09-12,106,LED Bulb,Safety Equipment,3M,3282.71,15,129,66,9,5,0,0,9,4,No,141
2025-05-08,104,Paint Bucket 5L,Electrical,3M,2614.87,2,94,42,11,15,0,0,5,3,No,236
2025-05-08,101,Hammer,Safety Equipment,Ingco,3636.08,6,174,22,10,5,0,0,5,3,No,126
2025-02-27,110,Nails Pack,Plumbing,3M,149.35,12,194,32,8,5,0,0,2,3,No,46
2025-12-13,103,Electric Drill,Gardening,3M,1663.47,19,178,59,13,15,0,1,12,5,No,212
2025-03-01,110,Nails Pack,Paint,3M,2662.61,3,115,71,5,5,0,1,3,5,No,35
2025-12-29,103,Electric Drill,Safety Equipment,Hilti,3392.27,2,45,31,15,10,0,0,12,0,No,405
2025-01-23,110,Nails Pack,Gardening,Ingco,2309.43,3,17,41,8,0,0,0,1,3,Yes,223
2025-04-27,107,Cement Bag,Plumbing,Dulux,4312.36,14,177,56,7,10,0,1,4,6,No,33
2025-06-12,103,Electric Drill,Building Materials,Nippon,185.41,14,280,30,12,10,0,0,6,3,No,80
2025-02-26,109,Safety Gloves,Paint,Nippon,3985.75,6,260,27,6,5,0,0,2,2,No,0
2025-05-15,106,LED Bulb,Paint,Nippon,777.55,10,59,55,7,15,0,0,5,3,No,151
2025-01-25,105,PVC Pipe,Building Materials,Hilti,778.05,16,228,25,12,0,0,1,1,5,No,132
2025-10-23,103,Electric Drill,Plumbing,Hilti,2199.97,7,254,22,12,10,0,0,10,3,No,106
2025-09-17,106,LED Bulb,Gardening,Hilti,3225.33,5,181,33,8,15,0,0,9,2,No,59
2025-12-12,107,Cement Bag,Tools,Makita,1603.29,10,226,77,8,0,0,0,12,4,No,14
2025-12-04,102,Screwdriver Set,Building Materials,Makita,3865.49,3,256,36,7,5,0,0,12,3,No,0
2025-11-28,109,Safety Gloves,Gardening,Dulux,1067.28,13,133,72,7,5,0,0,11,4,No,77
2025-10-15,105,PVC Pipe,Plumbing,Ingco,4931.54,13,119,38,8,5,0,0,10,2,No,121
2025-04-07,108,Garden Hose,Fasteners,Bosch,2713.63,5,123,72,10,10,1,0,4,0,No,177
2025-11-12,101,Hammer,Plumbing,Bosch,2110.32,9,104,55,3,5,0,0,11,2,No,0
2025-06-23,102,Screwdriver Set,Building Materials,Makita,3270.85,7,136,39,1,10,0,0,6,0,No,0
2025-06-10,109,Safety Gloves,Tools,Bosch,2635.27,4,0,79,10,10,0,0,6,1,Yes,300
2025-03-04,104,Paint Bucket 5L,Paint,3M,3262.19,4,131,69,13,10,0,0,3,1,No,259
2025-03-12,101,Hammer,Gardening,3M,3411.48,2,134,61,11,15,0,0,3,2,No,196
2025-10-12,105,PVC Pipe,Building Materials,Stanley,3009.38,7,223,46,12,15,0,1,10,6,No,137
2025-10-31,101,Hammer,Gardening,Stanley,1537.64,2,152,22,14,15,0,0,10,4,No,268
2025-07-22,106,LED Bulb,Electrical,Dulux,2558.39,6,245,35,8,15,0,0,7,1,No,0
2025-10-13,105,PVC Pipe,Fasteners,Hilti,4972.81,17,239,21,11,10,0,0,10,0,No,91
2025-12-06,105,PVC Pipe,Gardening,3M,2105.79,15,105,41,15,0,0,1,12,5,No,345
2025-12-21,108,Garden Hose,Safety Equipment,Hilti,682.38,11,31,35,7,10,0,1,12,6,Yes,179
2025-11-28,110,Nails Pack,Gardening,3M,4309.03,20,80,60,12,0,0,0,11,4,No,280
2025-11-29,101,Hammer,Tools,Ingco,1901.52,10,70,28,11,5,0,1,11,5,No,260
2025-04-12,105,PVC Pipe,Electrical,Hilti,4867.18,8,129,27,14,10,0,1,4,5,No,291
2025-06-09,104,Paint Bucket 5L,Safety Equipment,Makita,1746.25,18,261,71,6,15,0,0,6,0,No,0
2025-11-16,102,Screwdriver Set,Plumbing,Dulux,4893.79,19,36,27,12,0,0,1,11,6,No,324
2025-02-22,104,Paint Bucket 5L,Fasteners,Makita,269.07,15,17,76,8,10,0,1,2,5,Yes,223
2025-11-13,102,Screwdriver Set,Paint,Bosch,1390.48,15,214,44,7,15,0,0,11,3,No,0
2025-02-18,103,Electric Drill,Paint,Stanley,2150.04,7,101,41,11,0,0,0,2,1,No,229
2025-08-27,102,Screwdriver Set,Safety Equipment,3M,4687.12,3,60,31,7,15,0,0,8,2,No,150
2025-11-06,109,Safety Gloves,Fasteners,Nippon,512.93,16,79,71,13,5,0,0,11,3,No,311
2025-03-18,104,Paint Bucket 5L,Fasteners,Bosch,591.18,6,27,60,12,0,0,0,3,1,Yes,333
2025-09-20,103,Electric Drill,Gardening,Hilti,303.82,13,184,51,6,15,0,1,9,5,No,0
2025-10-25,109,Safety Gloves,Plumbing,Nippon,2018.25,5,143,39,14,10,0,1,10,5,No,277
2025-08-15,103,Electric Drill,Plumbing,Makita,1913.44,10,185,53,13,0,0,0,8,4,No,205
2025-09-16,103,Electric Drill,Electrical,Ingco,1393.41,2,14,69,17,0,0,0,9,1,Yes,496
2025-03-31,106,LED Bulb,Gardening,3M,1592.72,16,252,76,10,10,0,0,3,0,No,48
2025-05-22,104,Paint Bucket 5L,Safety Equipment,Hilti,2706.36,15,110,20,5,0,0,0,5,3,No,40
2025-11-23,105,PVC Pipe,Gardening,Makita,4192.62,17,150,79,5,10,0,1,11,6,No,0
2025-08-30,101,Hammer,Tools,Stanley,1587.2,5,44,35,5,15,0,1,8,5,No,106
2025-08-17,102,Screwdriver Set,Paint,Makita,4385.08,3,115,32,3,10,0,1,8,6,No,0
2025-03-29,108,Garden Hose,Electrical,Bosch,1517.83,12,181,53,7,15,0,1,3,5,No,29
2025-12-10,104,Paint Bucket 5L,Paint,Nippon,2606.04,6,178,66,9,0,1,0,12,2,No,92
2025-07-27,107,Cement Bag,Gardening,Nippon,1832.6,3,74,77,13,5,0,1,7,6,Yes,316
2025-03-26,101,Hammer,Fasteners,Bosch,3643.82,19,113,30,12,5,1,0,3,2,No,247
2025-07-18,110,Nails Pack,Building Materials,Makita,2882.36,8,286,42,10,5,0,0,7,4,No,14
2025-12-14,104,Paint Bucket 5L,Gardening,Stanley,708.76,18,181,58,11,5,0,1,12,6,No,149
2025-04-15,105,PVC Pipe,Safety Equipment,Ingco,4770.52,7,174,65,11,10,0,0,4,1,No,156
2025-11-30,106,LED Bulb,Fasteners,Nippon,3409.48,7,144,61,8,10,0,1,11,6,No,96
2025-11-01,105,PVC Pipe,Tools,Stanley,2476.85,13,188,59,6,0,0,1,11,5,No,0
2025-07-12,101,Hammer,Electrical,Ingco,3466.0,7,13,46,12,5,0,1,7,5,Yes,347
2025-11-14,101,Hammer,Paint,Ingco,2435.46,9,82,63,14,5,0,0,11,4,No,338
2025-10-24,110,Nails Pack,Plumbing,Ingco,364.45,19,266,50,11,0,0,0,10,4,No,64
2025-11-09,106,LED Bulb,Safety Equipment,Dulux,168.99,9,135,58,5,10,0,1,11,6,No,15
2025-04-08,101,Hammer,Electrical,3M,4555.59,14,240,46,12,5,0,0,4,1,No,120
2025-02-04,106,LED Bulb,Gardening,Makita,4401.38,8,7,57,8,5,0,0,2,1,Yes,233
2025-12-17,107,Cement Bag,Building Materials,Nippon,4617.58,15,42,78,6,15,0,0,12,2,Yes,138
2025-05-05,110,Nails Pack,Tools,Dulux,671.35,13,3,76,9,15,0,0,5,0,Yes,267
2025-10-09,106,LED Bulb,Building Materials,Hilti,4068.57,11,228,39,10,10,0,0,10,3,No,72
2025-03-03,110,Nails Pack,Tools,Makita,2672.18,5,239,73,10,5,0,0,3,0,No,61
2025-03-10,106,LED Bulb,Electrical,Nippon,2681.17,10,251,74,8,5,0,0,3,0,No,0
2025-07-15,104,Paint Bucket 5L,Safety Equipment,Stanley,2957.66,3,140,35,7,10,0,0,7,1,No,70
2025-07-03,106,LED Bulb,Plumbing,Makita,3437.93,2,146,64,13,5,0,0,7,3,No,244
2025-04-25,102,Screwdriver Set,Fasteners,Stanley,4056.12,16,242,74,11,10,0,0,4,4,No,88
2025-12-24,108,Garden Hose,Plumbing,Hilti,2663.34,13,224,21,11,15,0,0,12,2,No,106
2025-08-04,110,Nails Pack,Fasteners,Stanley,2983.32,15,270,50,10,10,0,0,8,0,No,30
2025-05-26,106,LED Bulb,Safety Equipment,Stanley,257.11,15,273,39,11,0,0,0,5,0,No,57
2025-10-14,110,Nails Pack,Tools,3M,3810.75,7,287,79,7,10,1,0,10,1,No,0
2025-07-25,103,Electric Drill,Paint,Bosch,2485.35,6,48,55,9,5,0,0,7,4,Yes,222
2025-11-04,106,LED Bulb,Safety Equipment,Hilti,923.89,4,22,60,12,15,0,0,11,1,Yes,338
2025-02-05,107,Cement Bag,Safety Equipment,Makita,3408.43,4,146,49,11,15,0,0,2,2,No,184
